Date,year,month,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM,Total
2007-04-05,2007,4,2006.0,222.0,2459.0,1581.0,6268.0
2007-04-06,2007,4,1998.0,204.0,2457.0,1574.0,6233.0
2007-04-07,2007,4,1990.0,186.0,2455.0,1568.0,6199.0
2007-04-08,2007,4,1983.0,168.0,2452.0,1561.0,6164.0
2007-04-09,2007,4,1975.0,150.0,2449.0,1553.0,6127.0
2007-04-10,2007,4,1968.0,132.0,2446.0,1540.0,6086.0
2007-04-11,2007,4,1960.0,115.0,2443.0,1527.0,6045.0
2007-04-12,2007,4,1953.0,99.0,2440.0,1513.0,6005.0
2007-04-13,2007,4,1945.0,88.0,2434.0,1502.0,5969.0
2007-04-14,2007,4,1938.0,80.0,2426.0,1491.0,5935.0
2007-04-15,2007,4,1931.0,72.0,2417.0,1480.0,5900.0
2007-04-16,2007,4,1926.0,66.0,2405.0,1470.0,5867.0
2007-04-17,2007,4,1921.0,61.0,2392.0,1459.0,5833.0
2007-04-18,2007,4,1916.0,57.0,2379.0,1448.0,5800.0
2007-04-19,2007,4,1911.0,54.0,2365.0,1437.0,5767.0
2007-04-20,2007,4,1923.0,54.0,2349.0,1427.0,5753.0
2007-04-21,2007,4,1921.0,54.0,2333.0,1416.0,5724.0
2007-04-22,2007,4,1931.0,53.0,2316.0,1406.0,5706.0
2007-04-23,2007,4,1926.0,53.0,2299.0,1395.0,5673.0
2007-04-24,2007,4,1918.0,52.0,2281.0,1384.0,5635.0
2007-04-25,2007,4,1911.0,52.0,2264.0,1373.0,5600.0
2007-04-26,2007,4,1904.0,51.0,2246.0,1363.0,5564.0
2007-04-27,2007,4,1896.0,51.0,2228.0,1353.0,5528.0
2007-04-28,2007,4,1889.0,50.0,2210.0,1343.0,5492.0
2007-04-29,2007,4,1882.0,50.0,2192.0,1332.0,5456.0
2007-04-30,2007,4,1874.0,49.0,2174.0,1322.0,5419.0
2007-05-01,2007,5,1867.0,49.0,2156.0,1312.0,5384.0
2007-05-02,2007,5,1860.0,48.0,2139.0,1302.0,5349.0
2007-05-03,2007,5,1853.0,48.0,2122.0,1291.0,5314.0
2007-05-04,2007,5,1857.0,47.0,2106.0,1281.0,5291.0
2007-05-05,2007,5,1853.0,47.0,2090.0,1271.0,5261.0
2007-05-06,2007,5,1845.0,47.0,2074.0,1261.0,5227.0
2007-05-07,2007,5,1838.0,46.0,2057.0,1251.0,5192.0
2007-05-08,2007,5,1831.0,46.0,2042.0,1241.0,5160.0
2007-05-09,2007,5,1826.0,46.0,2026.0,1231.0,5129.0
2007-05-10,2007,5,1819.0,45.0,2011.0,1221.0,5096.0
2007-05-11,2007,5,1812.0,45.0,1996.0,1211.0,5064.0
2007-05-12,2007,5,1805.0,45.0,1980.0,1202.0,5032.0
2007-05-13,2007,5,1807.0,44.0,1964.0,1192.0,5007.0
2007-05-14,2007,5,1800.0,44.0,1948.0,1185.0,4977.0
2007-05-15,2007,5,1777.0,44.0,1933.0,1179.0,4933.0
2007-05-16,2007,5,1746.0,43.0,1939.0,1173.0,4901.0
2007-05-17,2007,5,1716.0,43.0,1945.0,1166.0,4870.0
2007-05-18,2007,5,1687.0,43.0,1950.0,1160.0,4840.0
2007-05-19,2007,5,1669.0,42.0,1955.0,1154.0,4820.0
2007-05-20,2007,5,1642.0,42.0,1960.0,1147.0,4791.0
2007-05-21,2007,5,1615.0,42.0,1965.0,1141.0,4763.0
2007-05-22,2007,5,1587.0,41.0,1970.0,1154.0,4752.0
2007-05-23,2007,5,1559.0,41.0,1975.0,1147.0,4722.0
2007-05-24,2007,5,1531.0,41.0,1980.0,1141.0,4693.0
2007-05-25,2007,5,1504.0,40.0,1985.0,1135.0,4664.0
2007-05-26,2007,5,1477.0,40.0,1987.0,1128.0,4632.0
2007-05-27,2007,5,1450.0,40.0,1989.0,1122.0,4601.0
2007-05-28,2007,5,1416.0,40.0,1992.0,1116.0,4564.0
2007-05-29,2007,5,1379.0,40.0,1997.0,1109.0,4525.0
2007-05-30,2007,5,1342.0,40.0,2004.0,1103.0,4489.0
2007-05-31,2007,5,1306.0,40.0,2011.0,1096.0,4453.0
2007-06-01,2007,6,1270.0,39.0,2016.0,1091.0,4416.0
2007-06-02,2007,6,1234.0,39.0,2021.0,1085.0,4379.0
2007-06-03,2007,6,1197.0,39.0,2027.0,1078.0,4341.0
2007-06-04,2007,6,1161.0,39.0,2033.0,1072.0,4305.0
2007-06-05,2007,6,1125.0,39.0,2037.0,1066.0,4267.0
2007-06-06,2007,6,1088.0,39.0,2042.0,1060.0,4229.0
2007-06-07,2007,6,1053.0,38.0,2049.0,1054.0,4194.0
2007-06-08,2007,6,1017.0,38.0,2057.0,1048.0,4160.0
2007-06-09,2007,6,982.0,38.0,2066.0,1042.0,4128.0
2007-06-10,2007,6,947.0,38.0,2071.0,1036.0,4092.0
2007-06-11,2007,6,918.0,38.0,2078.0,1060.0,4094.0
2007-06-12,2007,6,882.0,38.0,2085.0,1054.0,4059.0
2007-06-13,2007,6,846.0,37.0,2090.0,1048.0,4021.0
2007-06-14,2007,6,811.0,37.0,2094.0,1042.0,3984.0
2007-06-15,2007,6,775.0,37.0,2099.0,1052.0,3963.0
2007-06-16,2007,6,740.0,37.0,2106.0,1045.0,3928.0
2007-06-17,2007,6,705.0,37.0,2111.0,1060.0,3913.0
2007-06-18,2007,6,669.0,37.0,2120.0,1078.0,3904.0
2007-06-19,2007,6,637.0,37.0,2132.0,1091.0,3897.0
2007-06-20,2007,6,602.0,37.0,2143.0,1098.0,3880.0
2007-06-21,2007,6,568.0,37.0,2152.0,1098.0,3855.0
2007-06-22,2007,6,541.0,38.0,2175.0,1114.0,3868.0
2007-06-23,2007,6,506.0,38.0,2185.0,1114.0,3843.0
2007-06-24,2007,6,471.0,38.0,2194.0,1106.0,3809.0
2007-06-25,2007,6,436.0,38.0,2203.0,1098.0,3775.0
2007-06-26,2007,6,401.0,37.0,2214.0,1091.0,3743.0
2007-06-27,2007,6,370.0,37.0,2223.0,1083.0,3713.0
2007-06-28,2007,6,347.0,37.0,2232.0,1075.0,3691.0
2007-06-29,2007,6,336.0,37.0,2241.0,1071.0,3685.0
2007-06-30,2007,6,322.0,37.0,2248.0,1066.0,3673.0
2007-07-01,2007,7,305.0,37.0,2254.0,1060.0,3656.0
2007-07-02,2007,7,285.0,37.0,2259.0,1052.0,3633.0
2007-07-03,2007,7,281.0,37.0,2261.0,1042.0,3621.0
2007-07-04,2007,7,273.0,36.0,2255.0,1034.0,3598.0
2007-07-05,2007,7,264.0,36.0,2246.0,1028.0,3574.0
2007-07-06,2007,7,279.0,37.0,2239.0,1015.0,3570.0
2007-07-07,2007,7,273.0,37.0,2236.0,1004.0,3550.0
2007-07-08,2007,7,267.0,37.0,2230.0,993.0,3527.0
2007-07-09,2007,7,261.0,37.0,2223.0,982.0,3503.0
2007-07-10,2007,7,252.0,37.0,2216.0,972.0,3477.0
2007-07-11,2007,7,243.0,39.0,2207.0,971.0,3460.0
2007-07-12,2007,7,251.0,40.0,2207.0,985.0,3483.0
2007-07-13,2007,7,256.0,45.0,2212.0,1000.0,3513.0
2007-07-14,2007,7,251.0,46.0,2210.0,1007.0,3514.0
2007-07-15,2007,7,242.0,46.0,2193.0,1000.0,3481.0
2007-07-16,2007,7,237.0,47.0,2185.0,1000.0,3469.0
2007-07-17,2007,7,230.0,47.0,2173.0,993.0,3443.0
2007-07-18,2007,7,224.0,47.0,2162.0,985.0,3418.0
2007-07-19,2007,7,218.0,47.0,2148.0,978.0,3391.0
2007-07-20,2007,7,212.0,47.0,2134.0,971.0,3364.0
2007-07-21,2007,7,206.0,47.0,2120.0,963.0,3336.0
2007-07-22,2007,7,200.0,50.0,2125.0,956.0,3331.0
2007-07-23,2007,7,194.0,50.0,2113.0,949.0,3306.0
2007-07-24,2007,7,191.0,50.0,2101.0,942.0,3284.0
2007-07-25,2007,7,186.0,50.0,2085.0,934.0,3255.0
2007-07-26,2007,7,181.0,50.0,2068.0,927.0,3226.0
2007-07-27,2007,7,176.0,50.0,2056.0,920.0,3202.0
2007-07-28,2007,7,176.0,50.0,2042.0,934.0,3202.0
2007-07-29,2007,7,177.0,51.0,2035.0,934.0,3197.0
2007-07-30,2007,7,181.0,52.0,2054.0,942.0,3229.0
2007-07-31,2007,7,185.0,53.0,2045.0,934.0,3217.0
2007-08-01,2007,8,200.0,56.0,2085.0,942.0,3283.0
2007-08-02,2007,8,208.0,58.0,2082.0,942.0,3290.0
2007-08-03,2007,8,217.0,58.0,2076.0,934.0,3285.0
2007-08-04,2007,8,217.0,58.0,2068.0,927.0,3270.0
2007-08-05,2007,8,211.0,58.0,2056.0,920.0,3245.0
2007-08-06,2007,8,205.0,58.0,2044.0,913.0,3220.0
2007-08-07,2007,8,199.0,58.0,2032.0,906.0,3195.0
2007-08-08,2007,8,221.0,58.0,2020.0,899.0,3198.0
2007-08-09,2007,8,236.0,58.0,2302.0,892.0,3488.0
2007-08-10,2007,8,248.0,58.0,1997.0,885.0,3188.0
2007-08-11,2007,8,270.0,58.0,1989.0,878.0,3195.0
2007-08-12,2007,8,307.0,58.0,1980.0,878.0,3223.0
2007-08-13,2007,8,344.0,58.0,1975.0,871.0,3248.0
2007-08-14,2007,8,380.0,57.0,1953.0,864.0,3254.0
2007-08-15,2007,8,417.0,57.0,1936.0,877.0,3287.0
2007-08-16,2007,8,456.0,57.0,1920.0,892.0,3325.0
2007-08-17,2007,8,493.0,57.0,1906.0,913.0,3369.0
2007-08-18,2007,8,528.0,57.0,1893.0,934.0,3412.0
2007-08-19,2007,8,554.0,57.0,1879.0,956.0,3446.0
2007-08-20,2007,8,580.0,57.0,1866.0,978.0,3481.0
2007-08-21,2007,8,602.0,57.0,1855.0,993.0,3507.0
2007-08-22,2007,8,633.0,57.0,1903.0,1007.0,3600.0
2007-08-23,2007,8,673.0,61.0,1936.0,1022.0,3692.0
2007-08-24,2007,8,715.0,61.0,1953.0,1036.0,3765.0
2007-08-25,2007,8,747.0,61.0,1942.0,1052.0,3802.0
2007-08-26,2007,8,790.0,64.0,1953.0,1068.0,3875.0
2007-08-27,2007,8,821.0,64.0,1953.0,1083.0,3921.0
2007-08-28,2007,8,851.0,64.0,1943.0,1098.0,3956.0
2007-08-29,2007,8,882.0,64.0,1938.0,1114.0,3998.0
2007-08-30,2007,8,960.0,66.0,1970.0,1137.0,4133.0
2007-08-31,2007,8,1018.0,68.0,1984.0,1154.0,4224.0
2007-09-01,2007,9,1071.0,68.0,1987.0,1162.0,4288.0
2007-09-02,2007,9,1114.0,68.0,1989.0,1162.0,4333.0
2007-09-03,2007,9,1190.0,68.0,1984.0,1172.0,4414.0
2007-09-04,2007,9,1255.0,68.0,1992.0,1169.0,4484.0
2007-09-05,2007,9,1299.0,68.0,1997.0,1185.0,4549.0
2007-09-06,2007,9,1377.0,72.0,2039.0,1218.0,4706.0
2007-09-07,2007,9,1416.0,72.0,2059.0,1235.0,4782.0
2007-09-08,2007,9,1467.0,75.0,2051.0,1251.0,4844.0
2007-09-09,2007,9,1518.0,80.0,2042.0,1267.0,4907.0
2007-09-10,2007,9,1561.0,85.0,2033.0,1283.0,4962.0
2007-09-11,2007,9,1593.0,90.0,2026.0,1302.0,5011.0
2007-09-12,2007,9,1626.0,95.0,2013.0,1319.0,5053.0
2007-09-13,2007,9,1653.0,100.0,2001.0,1336.0,5090.0
2007-09-14,2007,9,1716.0,105.0,1989.0,1362.0,5172.0
2007-09-15,2007,9,1774.0,110.0,1977.0,1379.0,5240.0
2007-09-16,2007,9,1814.0,115.0,1965.0,1406.0,5300.0
2007-09-17,2007,9,1848.0,119.0,1962.0,1424.0,5353.0
2007-09-18,2007,9,1882.0,123.0,1958.0,1432.0,5395.0
2007-09-19,2007,9,1911.0,126.0,1955.0,1441.0,5433.0
2007-09-20,2007,9,1945.0,128.0,1952.0,1445.0,5470.0
2007-09-21,2007,9,1980.0,128.0,1948.0,1459.0,5515.0
2007-09-22,2007,9,2011.0,128.0,1945.0,1477.0,5561.0
2007-09-23,2007,9,2044.0,128.0,1942.0,1486.0,5600.0
2007-09-24,2007,9,2075.0,128.0,1938.0,1495.0,5636.0
2007-09-25,2007,9,2103.0,128.0,1933.0,1504.0,5668.0
2007-09-26,2007,9,2124.0,128.0,1928.0,1513.0,5693.0
2007-09-27,2007,9,2140.0,128.0,1923.0,1522.0,5713.0
2007-09-28,2007,9,2182.0,128.0,1918.0,1559.0,5787.0
2007-09-29,2007,9,2206.0,128.0,1913.0,1578.0,5825.0
2007-09-30,2007,9,2241.0,130.0,1918.0,1605.0,5894.0
2007-10-01,2007,10,2265.0,130.0,1921.0,1634.0,5950.0
2007-10-02,2007,10,2290.0,135.0,1915.0,1653.0,5993.0
2007-10-03,2007,10,2304.0,140.0,1909.0,1672.0,6025.0
2007-10-04,2007,10,2287.0,145.0,1913.0,1691.0,6036.0
2007-10-05,2007,10,2265.0,150.0,1920.0,1710.0,6045.0
2007-10-06,2007,10,2241.0,154.0,1930.0,1729.0,6054.0
2007-10-07,2007,10,2217.0,158.0,1940.0,1748.0,6063.0
2007-10-08,2007,10,2195.0,162.0,1950.0,1768.0,6075.0
2007-10-09,2007,10,2171.0,166.0,1960.0,1789.0,6086.0
2007-10-10,2007,10,2142.0,170.0,1974.0,1808.0,6094.0
2007-10-11,2007,10,2103.0,172.0,1987.0,1828.0,6090.0
2007-10-12,2007,10,2064.0,174.0,2001.0,1849.0,6088.0
2007-10-13,2007,10,2022.0,176.0,2015.0,1865.0,6078.0
2007-10-14,2007,10,2003.0,178.0,2027.0,1879.0,6087.0
2007-10-15,2007,10,1963.0,180.0,2037.0,1889.0,6069.0
2007-10-16,2007,10,1926.0,182.0,2045.0,1900.0,6053.0
2007-10-17,2007,10,2501.0,606.0,2469.0,2678.0,8254.0
2007-10-18,2007,10,1867.0,186.0,2052.0,1920.0,6025.0
2007-10-19,2007,10,1836.0,188.0,2047.0,1935.0,6006.0
2007-10-20,2007,10,1802.0,190.0,2042.0,1962.0,5996.0
2007-10-21,2007,10,1767.0,192.0,2037.0,1994.0,5990.0
2007-10-22,2007,10,1739.0,194.0,2032.0,2025.0,5990.0
2007-10-23,2007,10,1728.0,196.0,2032.0,2048.0,6004.0
2007-10-24,2007,10,1763.0,202.0,2049.0,2080.0,6094.0
2007-10-25,2007,10,1791.0,207.0,2049.0,2113.0,6160.0
2007-10-26,2007,10,1821.0,209.0,2049.0,2135.0,6214.0
2007-10-27,2007,10,1845.0,212.0,2054.0,2180.0,6291.0
2007-10-28,2007,10,1882.0,216.0,2078.0,2225.0,6401.0
2007-10-29,2007,10,2082.0,232.0,2289.0,2542.0,7145.0
2007-10-30,2007,10,2298.0,342.0,2388.0,2690.0,7718.0
2007-10-31,2007,10,2398.0,387.0,2412.0,2715.0,7912.0
2007-11-01,2007,11,2429.0,431.0,2415.0,2728.0,8003.0
2007-11-02,2007,11,2464.0,462.0,2407.0,2728.0,8061.0
2007-11-03,2007,11,2507.0,478.0,2421.0,2728.0,8134.0
2007-11-04,2007,11,2521.0,496.0,2412.0,2741.0,8170.0
2007-11-05,2007,11,2542.0,529.0,2485.0,2753.0,8309.0
2007-11-06,2007,11,2559.0,548.0,2501.0,2760.0,8368.0
2007-11-07,2007,11,2574.0,562.0,2507.0,2760.0,8403.0
2007-11-08,2007,11,2568.0,574.0,2495.0,2753.0,8390.0
2007-11-09,2007,11,2550.0,584.0,2497.0,2747.0,8378.0
2007-11-10,2007,11,2536.0,594.0,2507.0,2741.0,8378.0
2007-11-11,2007,11,2524.0,597.0,2515.0,2735.0,8371.0
2007-11-12,2007,11,2521.0,600.0,2517.0,2728.0,8366.0
2007-11-13,2007,11,2518.0,602.0,2511.0,2721.0,8352.0
2007-11-14,2007,11,2518.0,603.0,2503.0,2715.0,8339.0
2007-11-15,2007,11,2512.0,604.0,2495.0,2703.0,8314.0
2007-11-16,2007,11,2509.0,605.0,2483.0,2690.0,8287.0
2007-11-17,2007,11,2501.0,606.0,2469.0,2678.0,8254.0
2007-11-18,2007,11,2495.0,607.0,2457.0,2665.0,8224.0
2007-11-19,2007,11,2492.0,608.0,2444.0,2665.0,8209.0
2007-11-20,2007,11,2515.0,611.0,2465.0,2653.0,8244.0
2007-11-21,2007,11,2559.0,628.0,2511.0,2715.0,8413.0
2007-11-22,2007,11,2574.0,636.0,2522.0,2728.0,8460.0
2007-11-23,2007,11,2580.0,644.0,2524.0,2722.0,8470.0
2007-11-24,2007,11,2583.0,651.0,2517.0,2715.0,8466.0
2007-11-25,2007,11,2583.0,653.0,2507.0,2709.0,8452.0
2007-11-26,2007,11,2580.0,655.0,2495.0,2703.0,8433.0
2007-11-27,2007,11,2580.0,656.0,2483.0,2696.0,8415.0
2007-11-28,2007,11,2577.0,657.0,2471.0,2690.0,8395.0
2007-11-29,2007,11,2574.0,658.0,2461.0,2683.0,8376.0
2007-11-30,2007,11,2571.0,659.0,2451.0,2678.0,8359.0
2007-12-01,2007,12,2568.0,660.0,2440.0,2671.0,8339.0
2007-12-02,2007,12,2565.0,661.0,2430.0,2665.0,8321.0
2007-12-03,2007,12,2562.0,662.0,2422.0,2658.0,8304.0
2007-12-04,2007,12,2568.0,663.0,2430.0,2653.0,8314.0
2007-12-05,2007,12,2565.0,664.0,2422.0,2646.0,8297.0
2007-12-06,2007,12,2568.0,665.0,2426.0,2640.0,8299.0
2007-12-07,2007,12,2580.0,666.0,2430.0,2640.0,8316.0
2007-12-08,2007,12,2592.0,667.0,2434.0,2633.0,8326.0
2007-12-09,2007,12,2595.0,668.0,2430.0,2628.0,8321.0
2007-12-10,2007,12,2598.0,669.0,2422.0,2621.0,8310.0
2007-12-11,2007,12,2598.0,670.0,2412.0,2616.0,8296.0
2007-12-12,2007,12,2598.0,671.0,2401.0,2609.0,8279.0
2007-12-13,2007,12,2598.0,672.0,2392.0,2603.0,8265.0
2007-12-14,2007,12,2595.0,673.0,2382.0,2596.0,8246.0
2007-12-15,2007,12,2592.0,674.0,2371.0,2590.0,8227.0
2007-12-16,2007,12,2589.0,675.0,2359.0,2583.0,8206.0
2007-12-17,2007,12,2586.0,676.0,2348.0,2577.0,8187.0
2007-12-18,2007,12,2595.0,677.0,2351.0,2585.0,8208.0
2007-12-19,2007,12,2703.0,694.0,2475.0,2690.0,8562.0
2007-12-20,2007,12,2975.0,821.0,2782.0,3021.0,9599.0
2007-12-21,2007,12,3085.0,881.0,2920.0,3159.0,10045.0
2007-12-22,2007,12,3131.0,881.0,2966.0,3120.0,10098.0
2007-12-23,2007,12,3231.0,867.0,3072.0,3120.0,10290.0
2007-12-24,2007,12,3231.0,867.0,3072.0,3120.0,10290.0
2007-12-25,2007,12,3231.0,840.0,3128.0,3120.0,10319.0
2007-12-26,2007,12,3134.0,840.0,3166.0,3120.0,10260.0
2007-12-27,2007,12,3118.0,856.0,3192.0,3120.0,10286.0
2007-12-28,2007,12,3104.0,875.0,3206.0,3120.0,10305.0
2007-12-29,2007,12,3101.0,881.0,3219.0,3120.0,10321.0
2007-12-30,2007,12,3101.0,881.0,3211.0,3120.0,10313.0
2007-12-31,2007,12,3101.0,881.0,3200.0,3120.0,10302.0
2008-01-01,2008,1,3101.0,881.0,3187.0,3120.0,10289.0
2008-01-02,2008,1,3098.0,880.0,3174.0,3120.0,10272.0
2008-01-03,2008,1,3095.0,878.0,3160.0,3114.0,10247.0
2008-01-04,2008,1,3093.0,881.0,3182.0,3107.0,10263.0
2008-01-05,2008,1,3131.0,881.0,3284.0,3120.0,10416.0
2008-01-06,2008,1,3146.0,881.0,3300.0,3120.0,10447.0
2008-01-07,2008,1,3231.0,881.0,3300.0,3120.0,10532.0
2008-01-08,2008,1,3231.0,881.0,3300.0,3120.0,10532.0
2008-01-09,2008,1,3231.0,881.0,3289.0,3114.0,10515.0
2008-01-10,2008,1,3231.0,881.0,3281.0,3107.0,10500.0
2008-01-11,2008,1,3231.0,881.0,3273.0,3100.0,10485.0
2008-01-12,2008,1,3231.0,881.0,3265.0,3093.0,10470.0
2008-01-13,2008,1,3146.0,881.0,3254.0,3086.0,10367.0
2008-01-14,2008,1,3146.0,881.0,3246.0,3080.0,10353.0
2008-01-15,2008,1,3146.0,881.0,3233.0,3073.0,10333.0
2008-01-16,2008,1,3142.0,881.0,3227.0,3067.0,10317.0
2008-01-17,2008,1,3142.0,881.0,3214.0,3060.0,10297.0
2008-01-18,2008,1,3138.0,881.0,3203.0,3053.0,10275.0
2008-01-19,2008,1,3134.0,881.0,3190.0,3046.0,10251.0
2008-01-20,2008,1,3128.0,881.0,3176.0,3040.0,10225.0
2008-01-21,2008,1,3124.0,881.0,3163.0,3033.0,10201.0
2008-01-22,2008,1,3121.0,881.0,3150.0,3027.0,10179.0
2008-01-23,2008,1,3118.0,881.0,3136.0,3020.0,10155.0
2008-01-24,2008,1,3114.0,880.0,3123.0,3013.0,10130.0
2008-01-25,2008,1,3108.0,878.0,3110.0,3006.0,10102.0
2008-01-26,2008,1,3101.0,877.0,3096.0,2999.0,10073.0
2008-01-27,2008,1,3095.0,875.0,3082.0,2992.0,10044.0
2008-01-28,2008,1,3090.0,874.0,3070.0,2986.0,10020.0
2008-01-29,2008,1,3085.0,872.0,3058.0,2979.0,9994.0
2008-01-30,2008,1,3077.0,871.0,3046.0,2973.0,9967.0
2008-01-31,2008,1,3069.0,869.0,3034.0,2966.0,9938.0
2008-02-01,2008,2,3061.0,867.0,3022.0,2960.0,9910.0
2008-02-02,2008,2,3054.0,865.0,3010.0,2953.0,9882.0
2008-02-03,2008,2,3048.0,862.0,2998.0,2947.0,9855.0
2008-02-04,2008,2,3041.0,859.0,2986.0,2940.0,9826.0
2008-02-05,2008,2,3035.0,856.0,2974.0,2934.0,9799.0
2008-02-06,2008,2,3031.0,853.0,2962.0,2927.0,9773.0
2008-02-07,2008,2,3025.0,851.0,2950.0,2921.0,9747.0
2008-02-08,2008,2,3018.0,849.0,2938.0,2914.0,9719.0
2008-02-09,2008,2,3015.0,847.0,2926.0,2908.0,9696.0
2008-02-10,2008,2,3012.0,845.0,2914.0,2921.0,9692.0
2008-02-11,2008,2,3009.0,842.0,2902.0,2921.0,9674.0
2008-02-12,2008,2,3005.0,839.0,2890.0,2914.0,9648.0
2008-02-13,2008,2,3002.0,836.0,2878.0,2908.0,9624.0
2008-02-14,2008,2,2999.0,833.0,2866.0,2901.0,9599.0
2008-02-15,2008,2,2995.0,830.0,2854.0,2895.0,9574.0
2008-02-16,2008,2,2995.0,830.0,2854.0,2895.0,9574.0
2008-02-17,2008,2,2982.0,825.0,2831.0,2882.0,9520.0
2008-02-18,2008,2,2979.0,822.0,2819.0,2874.0,9494.0
2008-02-19,2008,2,2973.0,819.0,2807.0,2867.0,9466.0
2008-02-20,2008,2,2966.0,816.0,2794.0,2861.0,9437.0
2008-02-21,2008,2,2960.0,813.0,2780.0,2855.0,9408.0
2008-02-22,2008,2,2953.0,810.0,2767.0,2848.0,9378.0
2008-02-23,2008,2,2944.0,807.0,2755.0,2842.0,9348.0
2008-02-24,2008,2,2934.0,804.0,2743.0,2836.0,9317.0
2008-02-25,2008,2,2924.0,800.0,2730.0,2830.0,9284.0
2008-02-26,2008,2,2915.0,797.0,2718.0,2823.0,9253.0
2008-02-27,2008,2,2886.0,794.0,2705.0,2817.0,9202.0
2008-02-28,2008,2,2851.0,791.0,2720.0,2810.0,9172.0
2008-02-29,2008,2,2826.0,788.0,2726.0,2802.0,9142.0
2008-03-01,2008,3,2801.0,785.0,2732.0,2793.0,9111.0
2008-03-02,2008,3,2776.0,782.0,2738.0,2782.0,9078.0
2008-03-03,2008,3,2752.0,779.0,2743.0,2771.0,9045.0
2008-03-04,2008,3,2727.0,776.0,2749.0,2760.0,9012.0
2008-03-05,2008,3,2703.0,773.0,2755.0,2747.0,8978.0
2008-03-06,2008,3,2678.0,770.0,2761.0,2734.0,8943.0
2008-03-07,2008,3,2654.0,767.0,2767.0,2721.0,8909.0
2008-03-08,2008,3,2627.0,764.0,2773.0,2708.0,8872.0
2008-03-09,2008,3,2603.0,761.0,2779.0,2695.0,8838.0
2008-03-10,2008,3,2577.0,758.0,2784.0,2681.0,8800.0
2008-03-11,2008,3,2550.0,755.0,2790.0,2668.0,8763.0
2008-03-12,2008,3,2533.0,752.0,2796.0,2654.0,8735.0
2008-03-13,2008,3,2527.0,749.0,2803.0,2640.0,8719.0
2008-03-14,2008,3,2518.0,753.0,2819.0,2627.0,8717.0
2008-03-15,2008,3,2504.0,758.0,2839.0,2615.0,8716.0
2008-03-16,2008,3,2487.0,758.0,2851.0,2603.0,8699.0
2008-03-17,2008,3,2464.0,758.0,2868.0,2591.0,8681.0
2008-03-18,2008,3,2441.0,758.0,2884.0,2579.0,8662.0
2008-03-19,2008,3,2415.0,758.0,2898.0,2567.0,8638.0
2008-03-20,2008,3,2393.0,758.0,2912.0,2555.0,8618.0
2008-03-21,2008,3,2452.0,758.0,2930.0,2545.0,8685.0
2008-03-22,2008,3,2481.0,764.0,3002.0,2545.0,8792.0
2008-03-23,2008,3,2484.0,769.0,3010.0,2538.0,8801.0
2008-03-24,2008,3,2484.0,769.0,3002.0,2528.0,8783.0
2008-03-25,2008,3,2481.0,769.0,2992.0,2518.0,8760.0
2008-03-26,2008,3,2501.0,768.0,2982.0,2506.0,8757.0
2008-03-27,2008,3,2501.0,767.0,2970.0,2496.0,8734.0
2008-03-28,2008,3,2501.0,766.0,2958.0,2481.0,8706.0
2008-03-29,2008,3,2498.0,764.0,2946.0,2469.0,8677.0
2008-03-30,2008,3,2495.0,761.0,2934.0,2457.0,8647.0
2008-03-31,2008,3,2492.0,759.0,2922.0,2445.0,8618.0
2008-04-01,2008,4,2487.0,756.0,2910.0,2434.0,8587.0
2008-04-02,2008,4,2484.0,754.0,2898.0,2424.0,8560.0
2008-04-03,2008,4,2478.0,752.0,2886.0,2415.0,8531.0
2008-04-04,2008,4,2475.0,750.0,2874.0,2405.0,8504.0
2008-04-05,2008,4,2469.0,748.0,2862.0,2394.0,8473.0
2008-04-06,2008,4,2464.0,746.0,2850.0,2382.0,8442.0
2008-04-07,2008,4,2458.0,744.0,2839.0,2371.0,8412.0
2008-04-08,2008,4,2449.0,742.0,2827.0,2360.0,8378.0
2008-04-09,2008,4,2441.0,740.0,2815.0,2349.0,8345.0
2008-04-10,2008,4,2432.0,738.0,2803.0,2338.0,8311.0
2008-04-11,2008,4,2424.0,736.0,2788.0,2325.0,8273.0
2008-04-12,2008,4,2415.0,733.0,2774.0,2314.0,8236.0
2008-04-13,2008,4,2407.0,730.0,2759.0,2302.0,8198.0
2008-04-14,2008,4,2398.0,727.0,2745.0,2291.0,8161.0
2008-04-15,2008,4,2393.0,724.0,2730.0,2280.0,8127.0
2008-04-16,2008,4,2384.0,721.0,2715.0,2268.0,8088.0
2008-04-17,2008,4,2376.0,718.0,2701.0,2256.0,8051.0
2008-04-18,2008,4,2367.0,715.0,2686.0,2245.0,8013.0
2008-04-19,2008,4,2359.0,712.0,2671.0,2233.0,7975.0
2008-04-20,2008,4,2351.0,709.0,2657.0,2222.0,7939.0
2008-04-21,2008,4,2342.0,706.0,2642.0,2211.0,7901.0
2008-04-22,2008,4,2337.0,703.0,2628.0,2200.0,7868.0
2008-04-23,2008,4,2331.0,700.0,2613.0,2189.0,7833.0
2008-04-24,2008,4,2326.0,697.0,2599.0,2178.0,7800.0
2008-04-25,2008,4,2320.0,694.0,2584.0,2166.0,7764.0
2008-04-26,2008,4,2312.0,691.0,2569.0,2155.0,7727.0
2008-04-27,2008,4,2304.0,688.0,2554.0,2144.0,7690.0
2008-04-28,2008,4,2295.0,685.0,2538.0,2132.0,7650.0
2008-04-29,2008,4,2287.0,682.0,2520.0,2121.0,7610.0
